year,pitcher_id,pitch_type,run_value_per_100,run_value,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
2022,641447,FC,0,0,64,0.259,0.586,0.384,16.9,10.9,11.7,0.25,0.49,0.35,39.2
2022,656257,ST,-1.6,-4,64,0.263,0.386,0.327,29.5,32.8,22.3,0.242,0.349,0.305,22.2
2022,622251,CUKC,3.3,8,64,0.345,0.603,0.42,31.1,29.7,19.4,0.255,0.371,0.3,50
2022,660787,SIFT,-0.3,-1,64,0.185,0.241,0.299,12.3,15.6,14.9,0.242,0.43,0.354,38.6
2022,605130,FF,0.7,2,64,0.304,0.554,0.406,16.7,9.4,8.6,0.304,0.592,0.418,48
2022,669461,FF,1.9,4,64,0.351,0.649,0.449,18.8,15.6,14.7,0.303,0.606,0.417,43.8
2022,606303,SIFT,0.6,1,64,0.317,0.483,0.393,16.8,6.3,10.8,0.278,0.403,0.323,37.5
2022,472610,SL,-2.3,-7,64,0.05,0.15,0.12,57.1,62.5,33.9,0.041,0.087,0.095,20
2022,665795,CUKC,-1.7,-4,64,0.164,0.279,0.213,32.5,37.5,23.8,0.189,0.345,0.25,35.1
2022,445276,SIFT,1,2,64,0.237,0.525,0.348,25.7,37.5,26.1,0.194,0.397,0.284,42.9
2022,476595,ST,-1.2,-4,64,0.217,0.317,0.259,28.4,21.9,21.2,0.254,0.361,0.295,10.9
2022,606160,CH,-2.9,-6,64,0.133,0.183,0.163,23.6,26.6,19.1,0.192,0.283,0.233,36.4
2022,528748,SIFT,0.5,1,64,0.345,0.436,0.372,16.5,17.2,18.3,0.304,0.464,0.375,50
2022,573186,FS,2.4,6,64,0.286,0.397,0.293,24.2,20.3,15.3,0.289,0.433,0.312,43.1
2022,657024,FS,-2.3,-5,63,0.129,0.226,0.162,28.8,34.9,23.9,0.192,0.288,0.219,31.7
2022,605177,FF,-1,-2,63,0.241,0.407,0.352,14,19,19,0.229,0.351,0.314,31
2022,657649,SIFT,0.9,2,63,0.304,0.571,0.406,11,6.3,9.3,0.321,0.604,0.419,59.3
2022,672282,CUKC,-0.5,-2,63,0.204,0.37,0.312,29.9,27,17.2,0.206,0.335,0.288,26.3
2022,621366,SIFT,-1.2,-3,63,0.245,0.264,0.31,11.1,4.8,7.9,0.345,0.472,0.407,47.1
2022,676265,SL,2.8,6,63,0.273,0.636,0.433,34.5,25.4,22.9,0.277,0.592,0.41,41
2022,605521,FF,3.9,11,63,0.333,0.542,0.467,20.4,17.5,16.4,0.221,0.377,0.362,51.4
2022,663485,FF,-0.1,0,63,0.24,0.32,0.353,20.7,22.2,15.6,0.217,0.41,0.357,52.8
2022,475479,CUKC,-0.8,-3,63,0.207,0.259,0.244,22.5,20.6,15.5,0.258,0.382,0.311,48.9
2022,542888,FC,0.4,1,63,0.268,0.482,0.342,26.5,14.3,17.6,0.267,0.454,0.33,28
2022,468504,SL,0.6,1,63,0.224,0.483,0.342,26.6,15.9,25.6,0.282,0.55,0.382,41.7
2022,545343,FF,6.8,15,63,0.353,0.647,0.476,14.3,12.7,13.3,0.248,0.426,0.366,51.2
2022,622253,CH,-0.5,-1,63,0.182,0.418,0.31,40.3,33.3,19.1,0.216,0.346,0.291,37.1
2022,680694,CUKC,-0.8,-2,63,0.233,0.3,0.295,23.4,20.6,21,0.229,0.304,0.266,34
2022,607216,FC,2.5,7,62,0.302,0.528,0.392,28.7,16.1,14.9,0.256,0.429,0.342,25
2022,621381,FF,-1.4,-4,62,0.143,0.286,0.231,29.8,43.5,29.3,0.136,0.281,0.226,31
2022,669674,CH,1.2,3,62,0.186,0.525,0.33,31.7,17.7,14.1,0.227,0.454,0.309,27.1
2022,506433,CUKC,-2.4,-5,62,0.136,0.186,0.141,29.3,32.3,22.7,0.175,0.23,0.193,22.5
2022,642546,SIFT,1.3,3,62,0.3,0.44,0.389,13.3,12.9,17,0.32,0.497,0.415,69.8
2022,656529,SIFT,-2,-5,62,0.127,0.255,0.244,28.9,29,35.3,0.203,0.357,0.293,43.2
2022,689225,SL,1.7,5,62,0.288,0.441,0.337,21.8,11.3,10.1,0.331,0.498,0.369,41.5
2022,622075,ST,-2.2,-5,62,0.119,0.203,0.168,48.5,45.2,38.4,0.152,0.24,0.194,25
2022,677651,CH,-0.7,-2,62,0.203,0.339,0.239,29.4,17.7,20.8,0.22,0.315,0.237,19.6
2022,623451,SIFT,0.1,0,62,0.283,0.415,0.338,15.8,11.3,13,0.3,0.499,0.375,34.7
2022,650895,SIFT,1.7,4,62,0.273,0.382,0.335,13.4,9.7,14,0.249,0.393,0.323,46
2022,664139,FF,-0.8,-2,62,0.196,0.294,0.298,29.2,43.5,26.7,0.157,0.233,0.263,54.2
2022,641627,FC,-2,-5,62,0.169,0.356,0.244,29.8,19.4,24.5,0.197,0.317,0.243,31.9
2022,621076,CUKC,-0.6,-2,62,0.228,0.404,0.296,13.1,4.8,7.5,0.249,0.397,0.305,30.9
2022,643410,SIFT,-1.8,-4,61,0.196,0.333,0.281,14.8,11.5,20.6,0.279,0.416,0.346,23.9
2022,641154,FC,0.4,1,61,0.321,0.696,0.447,24.4,8.2,10.6,0.273,0.486,0.356,47.1
2022,621107,CUKC,-1.3,-3,61,0.155,0.241,0.196,43.5,47.5,23.6,0.162,0.204,0.186,13.8
2022,501925,SIFT,-2.6,-5,61,0.333,0.491,0.38,16.2,9.8,16.2,0.289,0.436,0.34,49
2022,676194,FF,-0.1,0,61,0.26,0.4,0.352,14.1,8.2,10.6,0.307,0.519,0.404,66
2022,543507,FF,1.1,3,61,0.327,0.582,0.417,27,24.6,20.5,0.262,0.502,0.361,57.5
2022,453286,FC,0.8,2,61,0.208,0.302,0.277,37.6,54.1,34.4,0.163,0.252,0.241,38.1
2022,641726,SIFT,0.6,1,61,0.278,0.37,0.334,11.8,11.5,14,0.267,0.413,0.329,45.8
2022,676664,CUKC,-1,-3,61,0.132,0.226,0.225,32.7,21.3,16.7,0.158,0.238,0.241,25
2022,663455,CH,1.5,3,60,0.193,0.316,0.288,33.3,23.3,20,0.201,0.298,0.24,37.2
2022,612434,SL,-0.1,0,60,0.189,0.302,0.283,39.6,33.3,25,0.193,0.268,0.259,21.2
2022,669923,FC,1.4,4,60,0.362,0.638,0.45,21.5,23.3,14.3,0.268,0.432,0.314,40.9
2022,523260,SIFT,0.6,2,60,0.25,0.396,0.362,25.5,35,36.2,0.212,0.343,0.331,59.3
2022,570666,FF,-0.2,0,60,0.173,0.481,0.325,10.6,5,5,0.232,0.431,0.337,46.9
2022,664161,FF,2.3,6,60,0.3,0.68,0.445,12.4,10,13.3,0.332,0.649,0.457,44.4
2022,667297,SIFT,3.6,8,60,0.383,0.574,0.472,13.8,11.7,19.4,0.287,0.409,0.383,31.7
2022,621076,CH,3,7,60,0.339,0.482,0.402,23.5,15,12.3,0.287,0.396,0.323,36.2
2022,677865,FC,-0.3,-1,60,0.269,0.481,0.347,24.8,10,15.8,0.262,0.431,0.328,22.4
2022,656458,SL,-0.1,0,59,0.157,0.255,0.236,36.6,45.8,27.8,0.169,0.272,0.246,60
2022,657770,ST,1.9,4,59,0.255,0.412,0.342,26.1,28.8,23,0.176,0.271,0.261,29.4
2022,571656,SL,-0.3,-1,59,0.2,0.218,0.24,40.2,37.3,25.3,0.182,0.214,0.196,17.6
2022,621121,SL,-3.4,-7,59,0.185,0.222,0.224,31.8,33.9,29.9,0.16,0.21,0.207,26.5
2022,458681,CUKC,1.6,3,59,0.232,0.339,0.286,31,42.4,25.5,0.239,0.303,0.261,38.7
2022,657240,FF,5.1,11,59,0.423,0.788,0.545,14.6,8.5,11.9,0.367,0.743,0.494,63.3
2022,641401,FF,1.1,3,59,0.314,0.529,0.389,33,32.2,27.9,0.254,0.435,0.332,38.2
2022,661395,FS,-0.2,0,59,0.269,0.462,0.368,34,22,29.5,0.238,0.368,0.309,47.5
2022,656686,FF,0.5,1,59,0.286,0.449,0.399,21.1,18.6,14.3,0.269,0.444,0.362,51.3
2022,642152,SL,-2.5,-6,59,0.109,0.2,0.169,46.9,54.2,30.2,0.115,0.185,0.169,17.4
2022,650633,ST,-2.6,-6,58,0.13,0.204,0.197,42.3,36.2,25.9,0.161,0.194,0.193,9.1
2022,666818,FF,2.7,6,58,0.349,0.488,0.45,19.1,8.6,9.6,0.342,0.538,0.462,50
2022,623451,CUKC,-0.3,-1,58,0.182,0.218,0.234,25.5,22.4,11.7,0.189,0.241,0.216,16.7
2022,592804,FF,0.6,1,58,0.213,0.319,0.322,20.2,15.5,15,0.171,0.275,0.28,38.5
2022,592773,FS,-0.2,0,58,0.189,0.208,0.222,44,36.2,23.1,0.158,0.199,0.204,25
2022,622253,SL,1.2,3,58,0.236,0.473,0.35,35.1,32.8,20.7,0.172,0.305,0.23,27.8
2022,642203,FF,-1.8,-4,58,0.236,0.4,0.294,15.4,19,15.1,0.226,0.414,0.295,36.4
2022,502171,CUKC,0.1,0,58,0.298,0.439,0.341,34.1,13.8,15.4,0.29,0.442,0.322,40.8
2022,542881,SIFT,1.4,3,58,0.283,0.472,0.346,8.6,6.9,7.8,0.252,0.394,0.29,39.2
2022,573204,ST,-1.4,-4,58,0.176,0.176,0.228,28.8,25.9,17.2,0.152,0.197,0.206,13.5
2022,656271,SL,-2,-5,58,0.196,0.304,0.215,26,19,14.1,0.228,0.361,0.253,29.8
2022,666204,FF,1.8,4,58,0.308,0.404,0.355,12.2,10.3,11.5,0.298,0.477,0.36,51.1
2022,676664,CH,-2.4,-5,58,0.2,0.291,0.238,17,13.8,17,0.245,0.412,0.306,38.3
2022,642152,FF,2.3,4,57,0.34,0.681,0.478,29.3,26.3,21.1,0.315,0.637,0.457,68.8
2022,608328,CUKC,0.2,1,57,0.264,0.302,0.282,26.3,22.8,18.3,0.235,0.289,0.264,30
2022,606131,SIFT,-1.2,-2,57,0.286,0.446,0.338,14.3,3.5,8,0.307,0.497,0.354,57.4
2022,642121,CH,2.3,6,57,0.294,0.471,0.374,37.3,36.8,20.6,0.202,0.279,0.261,36.7
2022,592390,FF,2.9,6,57,0.34,0.638,0.464,11.4,12.3,16.7,0.339,0.604,0.455,60
2022,656986,SL,1.2,3,57,0.216,0.314,0.282,33.3,19.3,15.3,0.189,0.263,0.241,24.4
2022,544727,FF,-0.6,-1,57,0.26,0.36,0.323,28.3,35.1,26,0.23,0.396,0.321,63.3
2022,682051,SIFT,-1.4,-3,56,0.229,0.229,0.277,13,14.3,13.6,0.244,0.329,0.314,40
2022,669022,SL,2.8,6,56,0.286,0.408,0.351,31.9,28.6,15.7,0.257,0.422,0.344,45.5
2022,543135,SL,3.6,8,56,0.345,0.709,0.467,26.9,5.4,5.7,0.309,0.517,0.351,39.6
2022,570663,FF,0.7,1,56,0.239,0.435,0.363,28.7,23.2,22.4,0.304,0.562,0.429,64.7
2022,571948,CH,-0.3,-1,56,0.236,0.382,0.276,31.4,14.3,14.3,0.255,0.35,0.259,29.2
2022,681806,SL,0.2,0,56,0.189,0.321,0.244,35.6,26.8,19,0.177,0.308,0.236,21.1
2022,642547,SL,0.6,1,56,0.196,0.373,0.281,30.7,17.9,12,0.201,0.332,0.271,31.7
2022,554430,CUKC,1,3,56,0.259,0.389,0.294,31.1,39.3,20.2,0.2,0.258,0.217,25
2022,605288,SL,-1.5,-4,56,0.13,0.204,0.163,29.3,19.6,14.3,0.165,0.236,0.193,27.9
2022,592741,FF,1.8,4,56,0.3,0.62,0.415,20.2,16.1,17.3,0.318,0.647,0.44,54.8
2022,656529,CUKC,-3.2,-6,56,0.13,0.13,0.15,37.5,42.9,27.9,0.171,0.205,0.195,23.3
2022,641582,SL,0.1,0,56,0.271,0.396,0.335,26.3,23.2,16,0.258,0.384,0.331,24.3
2022,592791,FC,-0.1,0,56,0.288,0.519,0.378,22.9,8.9,17.9,0.28,0.392,0.315,25
2022,669060,CUKC,1.6,4,56,0.245,0.642,0.371,20.4,19.6,18.3,0.245,0.519,0.334,32.6
2022,665152,CUKC,1.4,3,56,0.291,0.527,0.353,31.4,25,18.9,0.241,0.425,0.291,36.6
2022,592716,CH,0,0,56,0.18,0.26,0.245,28.4,21.4,17.9,0.201,0.284,0.262,23.7
2022,519151,FF,1.2,3,56,0.292,0.521,0.391,17.2,16.1,16.7,0.283,0.518,0.387,50
2022,642130,FF,-0.4,-1,56,0.25,0.292,0.305,16.2,8.9,8.8,0.269,0.378,0.341,30.2
2022,543243,SL,1.7,3,56,0.218,0.291,0.231,30.3,33.9,15.7,0.201,0.319,0.232,30.6
2022,606303,FF,-0.8,-2,55,0.234,0.511,0.362,28.7,23.6,15.9,0.19,0.452,0.325,51.4
2022,600921,SL,1.9,4,55,0.25,0.458,0.394,28.7,14.5,11.6,0.279,0.467,0.361,36.6
2022,670059,SIFT,0.4,1,55,0.289,0.333,0.356,9.4,3.6,9.5,0.303,0.428,0.377,38.6
2022,641627,SIFT,1.2,2,55,0.275,0.412,0.358,17.2,14.5,19,0.238,0.353,0.289,25.6
2022,666159,SL,-0.5,-1,55,0.24,0.42,0.294,35.8,25.5,23.7,0.254,0.467,0.321,39.5
2022,670090,SL,1.2,2,55,0.245,0.388,0.318,27.4,23.6,21.3,0.226,0.331,0.293,25
2022,434671,SIFT,-0.9,-2,55,0.265,0.531,0.362,7.5,9.1,9.1,0.284,0.463,0.35,40
2022,623167,SL,-5.1,-9,55,0.058,0.058,0.091,23.5,21.8,13,0.134,0.238,0.178,22
2022,677651,SL,2.2,5,55,0.204,0.389,0.258,40.6,32.7,20.2,0.206,0.337,0.243,30.6
2022,528748,SL,1.1,2,55,0.235,0.51,0.355,14.1,18.2,17.2,0.259,0.471,0.341,26.8
2022,643410,FF,2.2,5,55,0.348,0.652,0.485,18.4,9.1,9.8,0.369,0.692,0.491,61
2022,621249,CH,0.4,1,55,0.208,0.333,0.295,44.9,34.5,19.4,0.196,0.302,0.266,43.3
2022,656457,FC,0.5,1,55,0.245,0.531,0.365,21.3,14.5,14.5,0.324,0.702,0.465,46.3
2022,571670,FF,-1.1,-3,55,0.148,0.315,0.203,24.4,34.5,19,0.161,0.283,0.2,34.3
2022,598287,CUKC,1.7,4,55,0.296,0.611,0.386,20.2,7.3,9.5,0.255,0.426,0.299,32
2022,605540,SL,-1.1,-3,55,0.218,0.236,0.203,45.1,34.5,18.3,0.166,0.229,0.172,30.6
2022,623211,FC,-2.7,-7,55,0.184,0.245,0.251,45.5,30.9,21,0.198,0.238,0.24,18.2
2022,666142,CH,-2.5,-6,55,0.151,0.17,0.179,36.4,21.8,15.2,0.211,0.255,0.223,9.8
2022,671345,SL,2.9,7,54,0.288,0.423,0.323,26.7,18.5,12,0.259,0.447,0.318,33.3
2022,668948,FF,1.1,2,54,0.289,0.644,0.416,30.1,22.2,14.8,0.249,0.52,0.38,40
2022,663559,SL,-0.1,0,54,0.28,0.5,0.346,33,25.9,20.9,0.291,0.473,0.346,37.8
2022,608648,CUKC,2.9,7,54,0.294,0.549,0.376,28.9,22.2,17.4,0.312,0.531,0.381,43.6
2022,622554,SL,1.2,2,54,0.216,0.353,0.302,57.1,50,30.7,0.151,0.313,0.226,62.5
2022,664126,FF,-2.9,-6,54,0.118,0.196,0.166,38.1,53.7,33.3,0.101,0.164,0.147,31.8
2022,656546,CH,-0.1,0,54,0.239,0.348,0.336,37.6,29.6,19.5,0.209,0.29,0.288,40
2022,623485,FF,0.3,1,54,0.283,0.391,0.404,19,9.3,11.1,0.296,0.403,0.363,51.2
2022,605540,CUKC,-0.1,0,54,0.231,0.481,0.33,25.2,24.1,16.7,0.229,0.374,0.274,43.6
2022,621112,CH,0.4,1,54,0.308,0.538,0.373,29.7,14.8,22.2,0.336,0.561,0.397,43.2
2022,677053,FF,3.2,8,54,0.381,0.738,0.523,25.4,25.9,16.9,0.259,0.521,0.416,35.7
2022,521230,SL,-0.8,-2,54,0.1,0.22,0.162,66.9,61.1,31.4,0.065,0.086,0.112,38.9
2022,446321,FC,0.9,2,54,0.306,0.469,0.355,23.5,27.8,22.4,0.313,0.485,0.38,48.6
2022,623352,SL,0,0,54,0.163,0.327,0.252,54.3,50,33.8,0.143,0.271,0.234,26.1
2022,605525,FF,-1,-2,54,0.227,0.25,0.303,21.2,13,13,0.296,0.361,0.365,32.4
2022,641712,CUKC,-0.1,0,54,0.224,0.306,0.292,33.7,29.6,16.5,0.236,0.337,0.29,21.2
2022,592473,SIFT,-0.6,-1,53,0.304,0.326,0.337,6.8,11.3,13.3,0.277,0.378,0.34,40
2022,656730,CUKC,2.3,5,53,0.245,0.327,0.301,28.6,32.1,21.8,0.259,0.362,0.302,50
2022,456034,SIFT,-0.8,-1,53,0.269,0.481,0.333,16.7,30.2,25.8,0.224,0.4,0.277,44.4
2022,622503,FF,0.6,2,53,0.244,0.422,0.346,14.1,24.5,16.3,0.201,0.293,0.286,40.6
2022,605507,CH,6.6,12,53,0.36,0.7,0.479,25.5,11.3,10.9,0.355,0.685,0.459,52.3
2022,667463,CH,-0.6,-1,53,0.196,0.235,0.209,31,17,14.3,0.241,0.293,0.252,19
2022,608717,SL,0,0,53,0.28,0.42,0.311,26.4,17,15.8,0.272,0.403,0.304,38.1
2022,605397,CH,0.4,1,53,0.212,0.327,0.245,25.8,18.9,20.8,0.215,0.292,0.231,23.8
2022,676710,CUKC,0.8,2,53,0.26,0.46,0.328,18.3,18.9,14.5,0.241,0.368,0.29,34.1
2022,680704,SIFT,-2,-4,53,0.209,0.326,0.319,10.9,0,0,0.298,0.426,0.387,51.2
2022,448179,FC,-0.3,-1,53,0.24,0.42,0.321,25,11.3,14.6,0.268,0.443,0.329,29.5
2022,592351,CH,-1.4,-3,53,0.178,0.267,0.242,11.4,9.4,14.3,0.221,0.358,0.296,40.5
2022,666374,CUKC,-2,-5,53,0.208,0.271,0.252,28.1,28.3,19.7,0.243,0.298,0.274,35.3
2022,621248,SIFT,-2.9,-5,53,0.205,0.25,0.285,9,1.9,4.2,0.265,0.377,0.349,37.2
2022,608665,CH,-1.9,-3,53,0.245,0.286,0.287,20,9.4,20,0.23,0.277,0.261,27.3
2022,489119,CH,1.6,3,53,0.255,0.373,0.356,37.4,20.8,20.4,0.245,0.347,0.276,27.5
2022,640444,FF,-1.9,-4,53,0.178,0.178,0.245,22.7,24.5,15.1,0.166,0.226,0.237,27.3
2022,605164,SIFT,1.4,2,52,0.286,0.49,0.363,14.1,5.8,9.1,0.282,0.442,0.332,46.8
2022,641627,FF,-1.2,-3,52,0.17,0.404,0.283,27.4,36.5,18.4,0.162,0.31,0.25,42.9
2022,571578,CH,2.5,5,52,0.38,0.56,0.418,33.3,5.8,10.3,0.358,0.581,0.418,25.5
2022,669920,CH,2.5,5,52,0.289,0.578,0.413,29.3,15.4,14.3,0.253,0.406,0.331,26.3
2022,547973,SL,2.2,4,52,0.22,0.463,0.373,36.1,19.2,20,0.24,0.486,0.392,35.5
2022,672578,SL,3.4,6,52,0.375,0.563,0.414,34.7,21.2,18.3,0.293,0.511,0.361,44.7
2022,425844,SL,3.9,7,52,0.365,0.615,0.449,24.1,15.4,13.8,0.288,0.386,0.307,34.1
2022,621121,CUKC,-2.9,-5,52,0.116,0.163,0.208,37.2,36.5,30.6,0.164,0.208,0.242,32
2022,664208,ST,-0.1,0,52,0.319,0.553,0.39,33.7,17.3,20.5,0.324,0.517,0.384,33.3
2022,621112,FF,0,0,52,0.196,0.412,0.281,17.4,23.1,12.2,0.214,0.422,0.278,35.9
2022,676477,SL,1.3,3,52,0.308,0.577,0.382,45.8,42.3,28.9,0.24,0.434,0.288,56.7
2022,657006,SIFT,0.7,1,52,0.327,0.49,0.38,16.5,7.7,26.7,0.286,0.495,0.356,42.2
2022,663158,CH,-0.1,0,52,0.089,0.178,0.191,40,44.2,29.9,0.172,0.265,0.258,36.4
2022,622250,FF,1.7,4,52,0.311,0.578,0.42,31.5,23.1,20,0.321,0.605,0.439,48.5
2022,656605,CH,1.4,3,52,0.326,0.457,0.407,14.1,11.5,15.8,0.256,0.385,0.325,47.5
2022,665665,SIFT,-1,-2,51,0.265,0.388,0.299,13.6,11.8,18.2,0.276,0.439,0.322,44.2
2022,656605,SL,1.4,2,51,0.267,0.467,0.357,28,21.6,22.4,0.267,0.438,0.35,38.2
2022,607455,CH,4,8,51,0.4,0.58,0.429,20.4,21.6,18,0.26,0.456,0.315,28.2
2022,596133,CH,0.4,1,51,0.306,0.367,0.317,29,25.5,20,0.25,0.32,0.263,35.1
2022,642397,SL,1.6,4,51,0.262,0.429,0.368,36.2,29.4,17.6,0.228,0.491,0.345,40
2022,675916,CUKC,0.4,1,51,0.213,0.298,0.26,48.6,51,28.6,0.211,0.289,0.256,57.1
2022,670990,ST,2.8,6,51,0.239,0.457,0.351,38.3,35.3,22.5,0.221,0.381,0.301,28.6
2022,678394,SL,-0.2,0,51,0.277,0.426,0.332,22,25.5,22.4,0.252,0.331,0.289,35.3
2022,621107,FF,-2,-4,51,0.191,0.298,0.235,23.4,19.6,14.7,0.187,0.364,0.259,26.3
2022,657376,SIFT,-0.5,-1,51,0.318,0.477,0.4,13.9,5.9,9.1,0.29,0.459,0.375,51.2
2022,642545,SIFT,-3.2,-6,51,0.104,0.208,0.2,19.4,15.7,25,0.222,0.339,0.268,20
2022,641755,SL,-1.9,-4,51,0.196,0.216,0.201,47,49,31.3,0.147,0.196,0.149,23.1
2022,663989,FF,-1.3,-3,51,0.341,0.568,0.418,28,17.6,25,0.332,0.506,0.397,52.8
2022,661527,FF,-0.6,-1,51,0.214,0.381,0.332,20,29.4,29.4,0.206,0.406,0.337,51.9
2022,650633,FF,1.1,2,51,0.222,0.378,0.313,33.7,39.2,27.8,0.2,0.34,0.303,65.4
2022,548389,SIFT,-3,-5,50,0.229,0.333,0.262,12.6,8,16,0.275,0.437,0.32,27.3
2022,622065,CH,-1.1,-2,50,0.209,0.279,0.285,33.3,18,16.7,0.259,0.309,0.3,31.4
2022,665871,SIFT,-1.6,-3,50,0.171,0.171,0.252,16.8,18,14.1,0.219,0.259,0.299,28.1
2022,660761,SIFT,-2.2,-3,50,0.17,0.255,0.215,10.3,4,9.1,0.248,0.355,0.287,33.3
2022,607259,CUKC,-0.6,-2,50,0.208,0.292,0.273,30.7,30,22.1,0.227,0.317,0.255,45.5
2022,450203,CH,0.3,1,50,0.262,0.262,0.314,35.3,18,16.7,0.274,0.357,0.351,35.3
2022,596071,SIFT,-3.3,-6,50,0.179,0.282,0.278,8.8,8,18.2,0.345,0.51,0.416,39.5
2022,670124,CH,0.5,1,50,0.295,0.5,0.382,25.3,10,11.9,0.251,0.351,0.314,46.2
2022,606625,SL,-0.6,-2,50,0.213,0.234,0.215,46.5,44,26.8,0.118,0.187,0.167,20
2022,663385,SIFT,4.3,10,50,0.333,0.528,0.44,16.9,8,14.8,0.218,0.383,0.38,39.4
2022,502085,SL,-1.5,-3,50,0.167,0.262,0.285,38.2,20,20,0.177,0.254,0.268,18.8
2022,669203,SIFT,1.7,4,50,0.25,0.525,0.418,27.3,26,21.3,0.187,0.363,0.328,37
2022,657612,FF,-2,-4,50,0.116,0.14,0.199,25.5,32,15.8,0.155,0.201,0.232,22.2
2022,544365,SIFT,1.2,2,49,0.261,0.435,0.341,16.5,10.2,29.4,0.265,0.456,0.333,41.5
2022,677651,CUKC,-2,-5,49,0.191,0.34,0.245,35.1,26.5,27.7,0.198,0.288,0.231,32.4
2022,693821,SL,-0.4,-1,49,0.205,0.25,0.251,36.6,30.6,20.8,0.202,0.301,0.267,34.5
2022,661527,SL,-1.9,-3,49,0.167,0.25,0.191,40.2,34.7,29.3,0.162,0.24,0.187,22.6
2022,641941,FC,3.6,8,49,0.326,0.698,0.442,25.3,14.3,10.6,0.305,0.525,0.376,42.1
2022,573186,FC,1.2,3,49,0.319,0.617,0.393,25,12.2,12.2,0.347,0.522,0.398,38.1
2022,663773,SIFT,4.4,8,49,0.341,0.705,0.46,8.7,6.1,5.2,0.314,0.568,0.407,45.2
2022,624133,CUKC,0.8,2,49,0.25,0.479,0.301,37.6,44.9,26.2,0.177,0.329,0.219,33.3
2022,621363,CUKC,2,4,49,0.191,0.426,0.294,33.7,34.7,23.3,0.211,0.356,0.263,23.3
2022,606930,FF,2.3,4,49,0.256,0.512,0.368,9.1,10.2,9.8,0.23,0.374,0.314,36.8
2022,592858,CUKC,1.2,3,49,0.286,0.405,0.361,28.1,24.5,13.5,0.231,0.398,0.321,35.5
2022,519151,CUKC,-1,-2,49,0.133,0.2,0.183,36,36.7,30,0.201,0.297,0.233,27.6
2022,543037,FC,1.2,2,49,0.267,0.578,0.39,31.8,12.2,18.2,0.265,0.5,0.359,38.5
2022,669358,SL,-1.1,-2,49,0.2,0.422,0.296,43.5,38.8,38,0.172,0.273,0.233,50
2022,518617,SIFT,1.7,4,49,0.325,0.5,0.418,20.4,22.4,20.4,0.243,0.349,0.338,44.8
2022,669194,FF,-2.7,-5,49,0.111,0.311,0.215,19.8,22.4,25.6,0.165,0.315,0.245,41.2
2022,621295,FF,-0.4,-1,49,0.295,0.386,0.339,22.4,22.4,18.6,0.224,0.302,0.276,30.3
2022,518397,SIFT,-5,-8,49,0.188,0.292,0.235,19.2,8.2,14.8,0.219,0.35,0.255,34.1
2022,663574,SL,0.5,1,49,0.243,0.378,0.363,38.4,24.5,20,0.234,0.341,0.333,29.6
2022,607179,SL,-0.9,-2,49,0.245,0.306,0.26,26.5,28.6,17.5,0.231,0.31,0.235,34.3
2022,445926,CH,1.4,2,49,0.174,0.283,0.25,22.2,16.3,12.7,0.261,0.366,0.299,34.2
2022,621345,CH,-2.9,-6,49,0.102,0.102,0.092,30.7,38.8,23.2,0.155,0.224,0.165,10
2022,547001,CH,-0.7,-1,49,0.174,0.283,0.226,34.7,16.3,14.8,0.242,0.307,0.266,34.2
2022,641816,SL,2,5,49,0.304,0.413,0.369,34,26.5,20,0.287,0.462,0.36,42.4
2022,605347,CH,-1.1,-2,49,0.205,0.273,0.244,36.4,30.6,18.5,0.178,0.206,0.213,36.7
2022,642770,SIFT,-1,-2,49,0.22,0.341,0.335,9.6,8.2,9.3,0.304,0.426,0.381,40.5
2022,669713,ST,-1,-2,48,0.119,0.31,0.242,33.8,41.7,28.2,0.154,0.299,0.258,18.2
2022,624133,FC,-1,-2,48,0.239,0.413,0.302,18.8,4.2,7.7,0.238,0.403,0.294,29.5
2022,571656,CH,0.8,2,48,0.25,0.3,0.319,28.4,16.7,14,0.235,0.313,0.316,50
2022,643493,CUKC,0.7,1,48,0.222,0.444,0.292,23.5,18.8,13.2,0.271,0.424,0.34,43.2
2022,657571,CUKC,-0.1,0,48,0.209,0.256,0.256,20,20.8,15.4,0.201,0.293,0.264,30.3
2022,641755,FF,-0.9,-2,48,0.268,0.366,0.345,10.8,2.1,3.8,0.289,0.432,0.37,55
2022,641329,CH,-1.9,-4,48,0.044,0.044,0.081,37.7,52.1,26.3,0.085,0.111,0.123,30
2022,605400,FC,-0.5,-1,48,0.234,0.383,0.265,28.1,20.8,30.3,0.262,0.465,0.312,36.8
2022,670280,CUKC,-1.4,-4,48,0.19,0.286,0.268,38.1,41.7,27.4,0.217,0.308,0.288,40.9
2022,572971,FC,8.8,16,48,0.455,1,0.616,22.5,14.6,14.9,0.323,0.676,0.448,48.6
2022,665621,CUKC,0.4,1,48,0.14,0.302,0.243,36.5,43.8,20,0.191,0.401,0.291,52.2
2022,592789,CUKC,-0.7,-1,48,0.255,0.404,0.302,37.4,33.3,28.6,0.2,0.272,0.207,15.6
2022,669920,SL,1.4,4,48,0.227,0.5,0.338,28.4,25,20.7,0.23,0.438,0.32,34.4
2022,657265,SL,-0.4,-1,48,0.244,0.356,0.306,31.7,31.3,25,0.212,0.354,0.271,33.3
